,Student_ID,Term,Section_ID,Instructor_ID,Main_CourseID,Age,FirstGen,Military,FosterYouth,DSPS,FinAid,Units_Attempted_Beg_Of_Term,GPA_Beg_Of_Term,TermUnitsAttempted,K12_Student,First_Time_College_Student,Nonresident_Tuition_Exempt,International,Nonresident,WR_Center,Main_Course_SuccessFlag,Main_Course_GradePoints,HS_GPA,Online,N_Center_Visits,Center_Attendance_Hours,N_Conf,WR_Center_FailFlag,HS_GPA_Flag,CC_GPA_Flag,Gender_Female,Gender_Male,Ethnicity_Asian,Ethnicity_Hispanic / Latino,Ethnicity_Mixed Ethnicity,"Ethnicity_White, Non-Hispanic"
3630,920,Year 3 Spring,45,1658,ENG 1,20,1,0,0,0,1,57.0,1.98245614035088,4.0,0,0,0,0,0,0,1,2,2.6,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
3631,922,Year 3 Spring,68,8975,ENG 1,21,1,0,0,0,1,32.5,2.24615384615385,3.0,0,0,0,0,0,1,0,0,2.8,0,13.0,11.1128983334038,1.0,1.0,1,1,0,1,1,0,0,0
3632,926,Year 3 Spring,67,8605,ENG 1,21,1,0,0,0,1,60.0,2.15,11.0,0,0,0,0,0,1,1,3,2.58,0,20.0,29.3496274999115,4.0,0.0,1,1,0,1,1,0,0,0
3633,944,Year 3 Spring,52,3380,ENG 1,20,1,0,0,1,1,49.0,1.97959183673469,10.0,0,0,0,0,0,0,1,3,3.0,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
3635,960,Year 3 Spring,69,2001,ENG 1,18,1,0,0,0,0,11.0,1.36363636363636,5.0,0,0,0,0,0,1,0,0,2.2,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
3636,961,Year 3 Spring,63,8816,ENG 1,19,0,0,0,1,0,19.5,2.48717948717949,4.0,0,0,0,0,0,1,0,0,3.0,0,29.0,14.4371566666497,7.0,0.0,1,1,0,1,0,0,0,1
3637,966,Year 3 Spring,61,2321,ENG 1,19,1,0,0,0,1,29.0,3.55172413793103,15.0,0,0,0,0,0,1,1,4,3.37,0,22.0,19.0870249999232,7.0,0.0,1,1,1,0,1,0,0,0
3638,990,Year 3 Spring,168,9412,ENG 1,21,0,0,0,0,0,63.0,3.03174603174603,14.0,0,0,0,0,0,1,1,3,2.5,0,17.0,5.08986777802308,1.0,1.0,1,1,0,1,0,0,1,0
3639,992,Year 3 Spring,47,1612,ENG 1,27,1,0,0,0,1,33.5,3.88059701492537,4.0,0,0,0,0,0,1,1,3,,0,22.0,19.8030313888523,0.0,0.0,0,1,0,1,1,0,0,0
3640,1041,Year 3 Spring,28,1900,ENG 1,20,0,0,0,1,1,34.0,2.08823529411765,12.0,0,0,0,0,0,1,1,4,3.4,0,30.0,22.2610297225581,10.0,0.0,1,1,1,0,0,1,0,0
3641,1053,Year 3 Spring,63,8816,ENG 1,20,0,0,0,0,0,28.5,4.0,11.0,0,0,0,1,0,1,1,3,2.5,0,35.0,19.1301941665014,7.0,0.0,1,1,0,1,1,0,0,0
3642,1078,Year 3 Spring,64,8483,ENG 1,21,0,0,0,0,1,50.0,2.06,18.0,0,0,0,0,0,1,0,1,2.9,0,25.0,20.0462716668844,4.0,0.0,1,1,1,0,0,0,1,0
3644,1105,Year 3 Spring,67,8605,ENG 1,20,0,0,0,0,1,21.0,1.71428571428571,7.0,0,0,0,0,0,1,1,3,2.98,0,32.0,23.1846911110481,4.0,0.0,1,1,1,0,0,0,1,0
3645,1106,Year 3 Spring,212,2029,ENG 1,19,0,0,0,1,1,10.0,0.0,7.0,0,0,0,0,0,0,1,3,2.5,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
3646,1126,Year 3 Spring,63,8816,ENG 1,18,0,0,0,1,1,15.0,1.8,9.0,0,0,0,0,0,1,0,0,2.45,0,14.0,7.38910888890425,2.0,1.0,1,1,0,1,0,0,0,1
3647,1138,Year 3 Spring,69,2001,ENG 1,23,0,0,0,0,1,30.0,2.38333333333333,11.0,0,0,1,0,0,1,1,2,3.2,0,18.0,20.2107683332761,2.0,0.0,1,1,0,1,1,0,0,0
3648,1139,Year 3 Spring,27,4550,ENG 1,18,0,0,0,0,0,19.0,2.84210526315789,15.5,0,0,0,0,0,0,1,3,3.8,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
3649,1153,Year 3 Spring,33,2357,ENG 1,22,1,0,0,0,0,60.0,3.38333333333333,14.0,0,0,0,0,0,0,1,4,3.366,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
3650,1156,Year 3 Spring,167,1649,ENG 1,21,0,0,0,0,0,55.0,1.80909090909091,9.0,0,0,0,1,0,1,0,0,2.17,0,3.0,0.823309166696336,3.0,1.0,1,1,0,1,0,0,0,1
3651,1163,Year 3 Spring,69,2001,ENG 1,25,1,0,0,0,0,38.0,2.73684210526316,12.0,0,0,0,1,0,1,0,1,3.0,0,23.0,18.9702705557479,4.0,0.0,1,1,1,0,1,0,0,0
3652,1165,Year 3 Spring,68,8975,ENG 1,19,0,0,0,0,1,3.0,2.0,12.0,0,1,1,0,0,1,1,2,2.76,0,13.0,9.39876472221481,4.0,1.0,1,1,1,0,0,1,0,0
3655,1187,Year 3 Spring,55,2321,ENG 1,20,0,0,0,1,1,27.0,3.22222222222222,7.0,0,0,0,0,0,0,1,4,2.85,1,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
3656,1190,Year 3 Spring,65,3316,ENG 1,23,0,0,0,0,0,44.0,2.59090909090909,14.0,0,0,0,0,0,1,1,2,,0,9.0,7.56851749989721,4.0,1.0,0,1,0,1,0,0,1,0
3657,1198,Year 3 Spring,23,8816,ENG 1,18,0,0,0,1,0,22.0,3.09090909090909,15.0,0,0,0,0,0,1,0,0,3.3,0,9.0,6.35994527770414,2.0,1.0,1,1,1,0,0,0,1,0
3658,1209,Year 3 Spring,29,2019,ENG 1,18,0,0,0,0,1,10.0,1.8,13.0,0,0,0,0,1,0,1,3,2.66,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
3659,1219,Year 3 Spring,46,2017,ENG 1,20,1,0,0,0,0,20.0,1.9,0.0,0,0,0,0,0,0,0,0,2.94,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
3660,1231,Year 3 Spring,51,2293,ENG 1,39,0,0,0,0,0,22.0,3.45454545454545,4.0,0,0,0,0,0,1,0,0,,0,3.0,5.57965388887458,3.0,1.0,0,1,1,0,1,0,0,0
3661,1241,Year 3 Spring,213,3316,ENG 1,22,0,0,0,0,0,62.5,3.808,12.0,0,0,0,0,0,0,1,4,3.14,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
3662,1243,Year 3 Spring,35,1833,ENG 1,20,0,0,0,0,1,25.0,3.12,11.0,0,0,0,0,0,0,1,2,3.4,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
3663,1250,Year 3 Spring,49,2017,ENG 1,17,0,0,0,0,0,0.0,,9.0,1,0,0,0,0,1,1,3,2.5,0,3.0,1.86854555547237,0.0,1.0,1,0,0,1,0,0,1,0
3664,1255,Year 3 Spring,25,5224,ENG 1,18,0,0,0,1,1,5.0,4.0,10.0,0,1,0,0,0,0,1,4,3.41,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
3665,1259,Year 3 Spring,69,2001,ENG 1,23,1,0,0,0,1,34.0,3.41176470588235,12.0,0,0,0,0,0,1,0,0,3.6,0,15.0,22.3691397222545,6.0,0.0,1,1,1,0,1,0,0,0
3666,1276,Year 3 Spring,39,3272,ENG 1,18,0,0,0,0,1,27.5,1.49090909090909,9.0,0,0,0,0,0,1,1,3,2.0,0,6.0,2.94206305556827,0.0,1.0,1,1,0,1,1,0,0,0
3667,1286,Year 3 Spring,42,8722,ENG 1,27,1,0,0,0,0,71.5,3.37062937062937,16.0,0,0,0,1,0,0,1,3,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
3668,1288,Year 3 Spring,30,2001,ENG 1,22,0,0,0,0,0,36.0,1.75,11.5,0,0,0,1,0,1,0,1,2.38,0,26.0,20.2669702776273,1.0,1.0,1,1,0,1,1,0,0,0
3669,1291,Year 3 Spring,25,5224,ENG 1,21,1,0,0,0,1,41.0,2.17073170731707,7.0,0,0,0,0,0,0,0,0,2.7,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
3670,1292,Year 3 Spring,34,8605,ENG 1,20,1,0,0,1,0,38.0,3.36842105263158,14.0,0,0,0,0,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1
3671,1299,Year 3 Spring,25,5224,ENG 1,44,0,0,0,0,1,13.0,3.61538461538462,13.0,0,0,0,0,0,1,1,4,3.0,0,21.0,26.5966694443756,3.0,0.0,1,1,1,0,0,1,0,0
3672,1300,Year 3 Spring,68,8975,ENG 1,20,0,0,0,0,1,39.0,1.71794871794872,12.0,0,0,0,0,0,1,1,2,3.5,0,17.0,26.0075661109554,4.0,0.0,1,1,1,0,0,0,0,1
3673,1309,Year 3 Spring,43,8735,ENG 1,21,1,0,0,0,0,43.5,2.39080459770115,10.0,0,0,0,0,0,0,1,3,2.3,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
3674,1313,Year 3 Spring,60,1900,ENG 1,24,1,0,0,0,0,36.0,2.5,4.0,0,0,0,0,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
3676,1321,Year 3 Spring,66,2321,ENG 1,25,0,0,0,0,1,60.0,3.73333333333333,12.0,0,0,0,0,0,1,1,4,,0,21.0,32.554373055564,6.0,0.0,0,1,0,1,1,0,0,0
3677,1325,Year 3 Spring,29,2019,ENG 1,23,0,0,0,1,0,21.0,3.14285714285714,9.0,0,0,0,0,0,0,1,4,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
3678,1326,Year 3 Spring,63,8816,ENG 1,20,0,0,0,0,0,36.0,2.30555555555556,12.0,0,0,0,0,0,1,1,4,3.0,0,24.0,23.1307474996646,4.0,0.0,1,1,1,0,0,0,0,1
3679,1339,Year 3 Spring,67,8605,ENG 1,20,1,0,0,0,1,30.5,2.0,13.0,0,0,0,0,0,1,0,1,3.0,0,36.0,26.1745888888836,3.0,0.0,1,1,0,1,0,0,1,0
3680,1340,Year 3 Spring,58,1938,ENG 1,23,1,0,0,0,0,36.5,2.9041095890411,12.0,0,0,0,1,0,0,1,2,3.0,1,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
3681,1357,Year 3 Spring,63,8816,ENG 1,18,1,0,0,0,1,24.0,2.58333333333333,14.0,0,0,0,0,0,1,1,3,2.8,0,34.0,27.7168463888433,4.0,0.0,1,1,1,0,0,0,1,0
3682,1359,Year 3 Spring,43,8735,ENG 1,18,0,0,0,0,0,9.0,3.66666666666667,18.0,0,0,0,0,0,1,1,3,3.9,0,22.0,23.0421411108971,2.0,0.0,1,1,0,1,1,0,0,0
3683,1362,Year 3 Spring,66,2321,ENG 1,21,1,0,0,1,1,26.0,2.76923076923077,14.0,0,0,0,0,0,1,1,2,3.3,0,76.0,49.0508483330409,9.0,0.0,1,1,0,1,0,0,0,1
3684,1374,Year 3 Spring,66,2321,ENG 1,25,1,0,0,0,1,21.5,4.0,14.0,0,0,0,0,0,1,1,4,3.95,0,32.0,20.8541580555174,16.0,0.0,1,1,0,1,0,0,0,1
3685,1375,Year 3 Spring,51,2293,ENG 1,20,0,0,0,0,1,10.0,4.0,14.0,0,0,0,0,0,1,1,3,,0,19.0,20.4896225000752,1.0,1.0,0,1,1,0,0,0,0,1
3686,1379,Year 3 Spring,58,1938,ENG 1,28,1,0,0,0,1,19.0,1.10526315789474,12.0,0,0,0,0,0,0,0,0,3.0,1,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
3687,1382,Year 3 Spring,213,3316,ENG 1,20,1,0,0,0,0,16.0,1.5,13.0,0,0,0,0,0,0,1,3,2.58,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
3688,1400,Year 3 Spring,34,8605,ENG 1,23,0,0,0,0,0,35.0,3.57142857142857,14.0,0,0,0,0,0,0,1,3,3.2,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
3689,1421,Year 3 Spring,51,2293,ENG 1,31,0,0,0,0,0,5.0,4.0,4.0,0,0,0,0,0,1,1,4,,0,21.0,21.1603019444148,6.0,0.0,0,1,1,0,0,0,0,1
3690,1439,Year 3 Spring,54,8975,ENG 1,23,0,0,0,0,0,54.5,2.69724770642202,9.0,0,0,0,1,0,0,0,0,,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
3691,1442,Year 3 Spring,57,1672,ENG 1,22,1,0,0,0,0,47.5,3.32631578947368,8.0,0,0,0,1,0,0,0,0,,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
3692,1444,Year 3 Spring,53,9569,ENG 1,20,0,0,0,0,0,29.5,2.72881355932203,10.0,0,0,0,1,0,0,0,0,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
3693,1445,Year 3 Spring,38,8735,ENG 1,23,1,0,0,0,1,15.0,4.0,0.0,0,0,0,0,0,1,1,0,,0,19.0,21.2735491667853,3.0,0.0,0,1,1,0,1,0,0,0
3694,1450,Year 3 Spring,42,8722,ENG 1,28,1,0,0,0,1,37.0,2.78378378378378,6.0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
3695,1451,Year 3 Spring,38,8735,ENG 1,21,0,0,0,0,0,18.0,3.27777777777778,16.0,0,0,0,0,0,1,1,3,2.8,0,26.0,19.4453602777587,3.0,0.0,1,1,1,0,0,0,0,1
3696,1457,Year 3 Spring,60,1900,ENG 1,22,0,0,0,0,1,44.0,2.29545454545455,7.0,0,0,0,0,0,0,1,4,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
3697,1460,Year 3 Spring,42,8722,ENG 1,22,0,0,0,0,0,40.0,1.925,13.0,0,0,0,1,0,0,1,2,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
3698,1467,Year 3 Spring,34,8605,ENG 1,19,1,0,0,0,1,15.5,1.12903225806452,11.0,0,0,0,0,0,1,0,0,3.0,0,25.0,28.5931861111191,1.0,1.0,1,1,1,0,0,0,1,0
3699,1483,Year 3 Spring,168,9412,ENG 1,23,0,0,0,0,0,28.0,2.75,13.0,0,0,0,0,0,1,0,0,3.2,0,1.0,2.06861194445027,0.0,1.0,1,1,0,1,1,0,0,0
3700,1497,Year 3 Spring,31,1833,ENG 1,24,0,0,0,0,1,4.0,3.0,11.0,0,0,0,0,0,1,1,4,,0,18.0,20.9280813887384,13.0,0.0,0,1,1,0,0,0,0,1
3702,1514,Year 3 Spring,38,8735,ENG 1,19,0,0,0,0,0,19.0,0.947368421052632,10.0,0,0,0,0,0,0,1,2,2.4,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
3703,1520,Year 3 Spring,53,9569,ENG 1,19,1,0,0,0,1,24.0,1.45833333333333,7.0,0,0,0,0,0,0,1,3,2.5,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
3704,1533,Year 3 Spring,67,8605,ENG 1,19,0,0,0,0,1,23.0,3.1304347826087,10.0,0,0,0,0,0,1,1,2,2.8,0,25.0,19.6325480556488,4.0,0.0,1,1,1,0,0,0,0,1
3705,1551,Year 3 Spring,23,8816,ENG 1,19,1,0,0,0,1,14.0,2.78571428571429,7.0,0,0,0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
3706,1581,Year 3 Spring,40,9935,ENG 1,40,0,0,0,0,0,16.0,4.0,4.0,0,0,0,0,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
3707,1586,Year 3 Spring,43,8735,ENG 1,20,1,0,0,0,1,50.0,2.8,13.0,0,0,0,0,0,0,1,3,3.45,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
3708,1587,Year 3 Spring,48,910,ENG 1,19,1,0,0,0,1,14.0,0.714285714285714,7.0,0,0,0,0,0,1,0,0,3.3,0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
3709,1592,Year 3 Spring,59,1938,ENG 1,20,1,0,0,1,0,3.0,3.0,12.0,0,0,0,0,1,0,1,3,3.32,1,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
3710,1606,Year 3 Spring,64,8483,ENG 1,20,1,0,0,0,0,16.0,0.5625,11.0,0,0,0,0,0,1,0,0,3.0,0,11.0,10.0389613888661,2.0,1.0,1,1,0,1,0,0,1,0
3712,1668,Year 3 Spring,68,8975,ENG 1,19,1,0,0,1,0,32.0,0.75,12.0,0,0,0,0,0,1,0,1,2.62,0,20.0,20.3633666665024,4.0,0.0,1,1,0,1,0,0,1,0
3714,1676,Year 3 Spring,39,3272,ENG 1,18,0,0,0,0,1,15.0,3.66666666666667,13.0,0,0,0,0,0,0,0,0,2.9,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
3715,1724,Year 3 Spring,49,2017,ENG 1,18,0,0,0,0,1,0.0,,8.0,0,1,0,0,0,0,0,0,3.6,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1
3716,1762,Year 3 Spring,54,8975,ENG 1,20,0,0,0,0,0,21.5,3.25581395348837,0.0,0,0,0,0,0,0,0,0,3.08,1,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
3717,1763,Year 3 Spring,57,1672,ENG 1,23,1,1,0,0,0,37.0,3.16216216216216,10.0,0,0,0,0,0,0,1,3,3.9,1,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
3718,1771,Year 3 Spring,55,2321,ENG 1,18,0,0,0,1,0,11.0,3.18181818181818,7.0,0,0,0,0,0,0,1,3,3.5,1,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
3719,1775,Year 3 Spring,41,9412,ENG 1,19,1,0,0,0,0,39.0,2.64102564102564,10.0,0,0,0,0,0,0,1,3,2.9,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
3720,1782,Year 3 Spring,23,8816,ENG 1,19,0,0,0,0,0,14.5,2.06896551724138,0.0,0,0,0,0,0,0,0,0,2.8,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
3721,1792,Year 3 Spring,30,2001,ENG 1,44,1,0,0,0,1,19.0,3.84210526315789,7.0,0,0,0,0,0,1,1,2,,0,12.0,10.6531147221062,0.0,1.0,0,1,0,1,0,0,0,1
3722,1793,Year 3 Spring,48,910,ENG 1,20,0,0,0,0,1,30.5,1.77049180327869,0.0,0,0,0,0,0,1,0,0,2.5,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
3723,1803,Year 3 Spring,39,3272,ENG 1,20,1,0,0,0,0,35.0,2.71428571428571,13.0,0,0,0,0,0,0,1,3,2.47,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
3724,1814,Year 3 Spring,64,8483,ENG 1,19,0,0,0,1,1,31.5,0.825396825396825,13.0,0,0,0,0,0,1,0,1,2.8,0,22.0,18.5109152776665,4.0,0.0,1,1,0,1,0,0,0,1
3725,1824,Year 3 Spring,43,8735,ENG 1,43,0,1,0,1,0,25.0,3.56,8.5,0,0,0,0,0,1,1,4,,0,19.0,19.9486838886473,5.0,0.0,0,1,1,0,0,0,0,1
3726,1829,Year 3 Spring,30,2001,ENG 1,19,1,0,0,0,1,14.0,0.5,9.0,0,0,0,0,0,0,0,0,2.5,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
3727,1845,Year 3 Spring,46,2017,ENG 1,22,1,0,0,0,0,37.0,3.86486486486486,13.0,0,0,0,0,0,0,1,4,3.3,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
3728,1894,Year 3 Spring,55,2321,ENG 1,21,0,0,0,0,1,42.0,3.88095238095238,13.0,0,0,0,0,0,0,1,3,,1,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
3729,1899,Year 3 Spring,29,2019,ENG 1,19,1,0,0,0,1,24.0,0.958333333333333,0.0,0,0,0,0,0,0,0,0,2.3,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
3730,1901,Year 3 Spring,30,2001,ENG 1,20,1,0,0,1,1,38.5,2.76623376623377,12.0,0,0,0,0,0,0,0,0,3.26,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
3731,1911,Year 3 Spring,37,2351,ENG 1,19,1,0,0,0,1,38.5,2.75324675324675,8.0,0,0,0,0,0,0,1,3,3.13,0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
3732,1917,Year 3 Spring,44,1612,ENG 1,19,0,0,0,0,1,27.0,2.40740740740741,10.0,0,0,0,0,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1
3733,1968,Year 3 Spring,67,8605,ENG 1,20,0,0,0,0,1,31.0,2.12903225806452,4.0,0,0,0,0,0,1,1,2,2.48,0,25.0,19.7226313889027,5.0,0.0,1,1,0,1,0,0,1,0
3734,1971,Year 3 Spring,42,8722,ENG 1,23,1,0,0,0,0,44.5,3.48314606741573,14.0,0,0,0,1,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
3735,1993,Year 3 Spring,26,3272,ENG 1,19,0,0,0,1,0,49.5,3.37373737373737,13.0,0,0,0,0,0,0,1,4,2.0,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
3736,1997,Year 3 Spring,63,8816,ENG 1,20,0,0,0,0,0,40.5,2.93827160493827,12.0,0,0,0,0,0,1,0,1,3.6,0,34.0,19.1621597224474,4.0,0.0,1,1,0,1,0,0,1,0
3737,2000,Year 3 Spring,33,2357,ENG 1,19,0,0,0,0,0,16.0,0.75,7.0,0,0,0,0,1,0,1,2,,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0
3738,2011,Year 3 Spring,168,9412,ENG 1,20,0,0,0,0,1,38.0,0.815789473684211,8.0,0,0,0,0,0,1,0,0,1.89,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
3739,2012,Year 3 Spring,39,3272,ENG 1,20,0,0,0,0,0,16.0,1.625,13.0,0,0,0,0,0,0,0,1,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
3740,2016,Year 3 Spring,47,1612,ENG 1,21,1,0,0,0,1,34.0,2.05882352941176,10.0,0,0,0,0,0,1,1,3,2.8,0,17.0,24.7645941667424,0.0,0.0,1,1,1,0,0,1,0,0
3741,2051,Year 3 Spring,23,8816,ENG 1,18,0,0,0,0,0,13.0,1.61538461538462,9.0,0,0,0,0,0,0,0,0,3.0,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
3742,2057,Year 3 Spring,68,8975,ENG 1,19,0,0,0,0,1,30.0,2.9,0.0,0,0,0,0,0,1,0,0,2.89,0,39.0,23.6604716667864,4.0,0.0,1,1,1,0,0,1,0,0
3743,2068,Year 3 Spring,67,8605,ENG 1,32,0,0,0,0,0,42.5,3.67058823529412,10.0,0,0,0,1,0,1,1,3,,0,29.0,22.0322155556414,5.0,0.0,0,1,1,0,1,0,0,0
3744,2113,Year 3 Spring,59,1938,ENG 1,20,0,0,0,0,0,30.5,2.37704918032787,9.0,0,0,0,1,0,0,1,4,,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
3746,2123,Year 3 Spring,52,3380,ENG 1,20,0,0,0,1,0,27.5,3.10909090909091,12.0,0,0,0,0,0,0,0,0,3.1,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
3747,2129,Year 3 Spring,54,8975,ENG 1,21,0,0,0,0,0,46.5,2.79569892473118,15.0,0,0,0,1,0,0,0,0,2.8,1,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
3748,2145,Year 3 Spring,48,910,ENG 1,19,1,0,0,0,1,0.0,,13.0,0,0,0,0,0,0,1,4,3.5,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0
3749,2150,Year 3 Spring,23,8816,ENG 1,19,1,0,0,0,1,23.0,2.21739130434783,14.0,0,0,0,0,0,0,0,0,1.8,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
3750,2154,Year 3 Spring,34,8605,ENG 1,20,0,0,0,1,0,24.0,2.875,9.0,0,0,0,0,0,0,0,0,3.4,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
3751,2161,Year 3 Spring,47,1612,ENG 1,21,0,0,0,0,0,38.5,3.66233766233766,14.0,0,0,0,1,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
3752,2179,Year 3 Spring,37,2351,ENG 1,19,0,0,0,0,1,25.0,2.4,16.0,0,0,0,0,0,0,1,4,2.6,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
3753,2183,Year 3 Spring,43,8735,ENG 1,19,0,0,0,1,1,38.0,1.81578947368421,0.0,0,0,0,0,0,1,0,0,3.0,0,13.0,23.0047088889944,0.0,0.0,1,1,1,0,1,0,0,0
3754,2198,Year 3 Spring,48,910,ENG 1,31,0,0,0,0,1,26.0,1.88461538461538,9.0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0
3755,2199,Year 3 Spring,28,1900,ENG 1,29,1,0,0,0,1,40.0,3.9,15.5,0,0,0,0,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
3756,2210,Year 3 Spring,57,1672,ENG 1,21,0,0,0,0,0,46.5,3.48387096774194,16.0,0,0,0,1,0,0,1,4,2.94,1,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
3757,2219,Year 3 Spring,31,1833,ENG 1,19,0,0,0,0,0,15.0,3.06666666666667,17.0,0,0,0,0,0,0,1,3,3.2,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
3759,2222,Year 3 Spring,66,2321,ENG 1,18,0,0,0,0,1,9.0,2.33333333333333,5.0,0,0,0,0,0,1,0,0,1.6,0,7.0,15.9979155555698,3.0,0.0,1,1,1,0,0,0,0,1
3760,2223,Year 3 Spring,30,2001,ENG 1,18,1,0,0,1,1,7.0,0.0,0.0,0,0,0,0,0,0,0,0,3.5,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
3761,2224,Year 3 Spring,66,2321,ENG 1,18,0,0,0,0,1,19.0,2.57894736842105,12.0,0,0,0,0,0,1,1,2,2.0,0,7.0,5.66939250012239,2.0,1.0,1,1,1,0,0,0,1,0
3763,2226,Year 3 Spring,67,8605,ENG 1,18,0,0,0,0,0,10.0,2.5,7.0,0,1,0,0,0,1,1,2,2.8,0,52.0,69.2585083333651,4.0,0.0,1,1,0,1,0,0,1,0
3764,2227,Year 3 Spring,33,2357,ENG 1,19,0,0,0,0,1,18.0,1.22222222222222,16.0,0,0,0,0,0,0,1,2,2.343,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
3766,2241,Year 3 Spring,53,9569,ENG 1,27,0,0,0,0,0,42.0,4.0,14.5,0,0,0,1,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
3767,2243,Year 3 Spring,32,1953,ENG 1,20,0,0,0,0,0,47.5,3.57894736842105,17.0,0,0,0,1,0,1,1,4,,0,23.0,22.5968850000699,13.0,0.0,0,1,1,0,1,0,0,0
3768,2244,Year 3 Spring,58,1938,ENG 1,20,0,0,0,0,0,36.5,3.6986301369863,16.0,0,0,0,1,0,0,1,4,3.5,1,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
